function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::BlockSortTrait,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getDataSize,2,2,2,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getDataType,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getKeySize,2,2,2,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getKeyType,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getMaxKey,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getMaxValue,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getMinKey,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::BlockSortTrait::getSortKey,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::computeInteractions,4,4,4,1,2,5,1,0
OpenMM::OpenCLNonbondedUtilities::createInteractionKernel,29,29,29,1,4,5242880,7,0
OpenMM::OpenCLNonbondedUtilities::getBlockBoundingBoxes,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getBlockCenters,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getCutoffDistance,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getExclusionIndices,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getExclusionRowIndices,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getExclusions,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getExclusionTiles,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getForceGroup,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getForceThreadBlockSize,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getHasInteractions,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getInteractingAtoms,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getInteractingTiles,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getInteractionCount,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getNumEnergyBuffers,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getNumForceBuffers,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getNumForceThreadBlocks,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getNumTiles,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getStartTileIndex,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getUseCutoff,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::getUsePeriodic,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::initialize,28,28,28,1,3,155520,5,0
OpenMM::OpenCLNonbondedUtilities::OpenCLNonbondedUtilities,6,6,6,1,2,5,1,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getComponentType,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getMemory,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getName,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getNumComponents,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getSize,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::getType,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::ParameterInfo::ParameterInfo,2,2,2,1,1,2,0,0
OpenMM::OpenCLNonbondedUtilities::prepareInteractions,5,5,7,1,2,4,1,0
OpenMM::OpenCLNonbondedUtilities::requestExclusions,7,7,8,1,4,15,1,0
OpenMM::OpenCLNonbondedUtilities::setAtomBlockRange,2,2,3,1,1,2,0,0
OpenMM::OpenCLNonbondedUtilities::setUsePadding,1,1,1,1,0,1,0,0
OpenMM::OpenCLNonbondedUtilities::updateNeighborListSize,5,5,5,3,1,6,1,0
OpenMM::OpenCLNonbondedUtilities::~OpenCLNonbondedUtilities,16,16,16,1,1,32768,5,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::OpenCLParallelCalcCMAPTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCMAPTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::OpenCLParallelCalcCustomAngleForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::OpenCLParallelCalcCustomBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::OpenCLParallelCalcCustomCompoundBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomCompoundBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::OpenCLParallelCalcCustomExternalForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomExternalForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::OpenCLParallelCalcCustomHbondForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomHbondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::OpenCLParallelCalcCustomNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomNonbondedForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::OpenCLParallelCalcCustomTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcCustomTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::beginComputation,4,4,4,1,1,4,1,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::BeginComputationTask::BeginComputationTask,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::BeginComputationTask::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::finishComputation,10,10,10,1,3,64,2,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::FinishComputationTask::execute,4,4,4,1,2,3,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::FinishComputationTask::FinishComputationTask,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::initialize,3,3,3,1,1,4,1,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::OpenCLParallelCalcForcesAndEnergyKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcForcesAndEnergyKernel::~OpenCLParallelCalcForcesAndEnergyKernel,4,4,4,1,1,8,1,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::OpenCLParallelCalcHarmonicAngleForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcHarmonicAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::OpenCLParallelCalcHarmonicBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcHarmonicBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::OpenCLParallelCalcNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcNonbondedForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::OpenCLParallelCalcPeriodicTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::OpenCLParallelCalcRBTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::OpenCLParameterSet::getBuffers,1,1,1,1,0,1,0,0
OpenMM::OpenCLParameterSet::getBuffers,1,1,1,1,0,1,0,0
OpenMM::OpenCLParameterSet::getNumObjects,1,1,1,1,0,1,0,0
OpenMM::OpenCLParameterSet::getNumParameters,1,1,1,1,0,1,0,0
OpenMM::OpenCLParameterSet::getParameterSuffix,5,5,6,1,2,12,1,0
OpenMM::OpenCLParameterSet::getParameterValues,15,15,15,1,4,68,2,0
OpenMM::OpenCLParameterSet::OpenCLParameterSet,8,8,8,1,2,11,1,0
OpenMM::OpenCLParameterSet::setParameterValues,14,14,14,1,4,34,2,0
OpenMM::OpenCLParameterSet::~OpenCLParameterSet,2,2,2,1,1,2,0,0
OpenMM::OpenCLPlatform::contextCreated,6,6,6,1,1,2,0,0
OpenMM::OpenCLPlatform::contextDestroyed,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::getName,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::getPropertyValue,2,2,2,1,1,2,0,0
OpenMM::OpenCLPlatform::getSpeed,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::isPlatformSupported,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLDeviceIndex,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLDeviceName,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLPlatform,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLPlatformIndex,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLPlatformName,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLPrecision,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::OpenCLUseCpuPme,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::PlatformData::initializeContexts,2,2,2,1,1,2,0,0
OpenMM::OpenCLPlatform::PlatformData::PlatformData,11,11,12,1,2,96,2,0
OpenMM::OpenCLPlatform::PlatformData::syncContexts,2,2,2,1,1,2,0,0
OpenMM::OpenCLPlatform::PlatformData::~PlatformData,2,2,2,1,1,2,0,0
OpenMM::OpenCLPlatform::setPropertyValue,1,1,1,1,0,1,0,0
OpenMM::OpenCLPlatform::supportsDoublePrecision,1,1,1,1,0,1,0,0
OpenMM::OpenCLRemoveCMMotionKernel::execute,1,1,1,1,0,1,0,0
OpenMM::OpenCLRemoveCMMotionKernel::initialize,3,3,3,1,1,2,0,0
OpenMM::OpenCLRemoveCMMotionKernel::OpenCLRemoveCMMotionKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLRemoveCMMotionKernel::~OpenCLRemoveCMMotionKernel,2,2,2,1,1,2,0,0
OpenMM::OpenCLRpmdKernelFactory::createKernelImpl,2,2,2,1,1,2,0,0
OpenMM::OpenCLSort::OpenCLSort,9,9,9,1,1,64,2,0
OpenMM::OpenCLSort::sort,4,4,5,1,1,6,1,0
OpenMM::OpenCLSort::SortTrait::~SortTrait,1,1,1,1,0,1,0,0
OpenMM::OpenCLSort::~OpenCLSort,6,6,6,1,1,32,2,0
OpenMM::OpenCLUpdateStateDataKernel::createCheckpoint,4,4,4,1,1,2,0,0
OpenMM::OpenCLUpdateStateDataKernel::getForces,4,4,4,1,2,4,1,0
OpenMM::OpenCLUpdateStateDataKernel::getPeriodicBoxVectors,1,1,1,1,0,1,0,0
OpenMM::OpenCLUpdateStateDataKernel::getPositions,6,6,6,1,2,6,1,0
OpenMM::OpenCLUpdateStateDataKernel::getTime,1,1,1,1,0,1,0,0
OpenMM::OpenCLUpdateStateDataKernel::getVelocities,4,4,5,1,2,4,1,0
OpenMM::OpenCLUpdateStateDataKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::OpenCLUpdateStateDataKernel::loadCheckpoint,9,9,9,1,1,64,2,0
OpenMM::OpenCLUpdateStateDataKernel::OpenCLUpdateStateDataKernel,1,1,1,1,0,1,0,0
OpenMM::OpenCLUpdateStateDataKernel::setPeriodicBoxVectors,2,2,2,1,1,2,0,0
OpenMM::OpenCLUpdateStateDataKernel::setPositions,10,10,10,1,2,80,2,0
OpenMM::OpenCLUpdateStateDataKernel::setTime,2,2,2,1,1,2,0,0
OpenMM::OpenCLUpdateStateDataKernel::setVelocities,6,6,7,1,2,8,1,0
OpenMM::OpenCLVirtualSitesKernel::computePositions,1,1,1,1,0,1,0,0
OpenMM::OpenCLVirtualSitesKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::OpenCLVirtualSitesKernel::OpenCLVirtualSitesKernel,1,1,1,1,0,1,0,0
OpenMM::OpenMMException::OpenMMException,1,1,1,1,0,1,0,0
OpenMM::OpenMMException::what,1,1,1,1,0,1,0,0
OpenMM::OpenMMException::~OpenMMException,1,1,1,1,0,1,0,0
OpenMM::operator<<,1,1,1,1,0,1,0,0
OpenMM::operator<<,1,1,1,1,0,1,0,0
OpenMM::OutOfPlaneSite::getWeight12,1,1,1,1,0,1,0,0
OpenMM::OutOfPlaneSite::getWeight13,1,1,1,1,0,1,0,0
OpenMM::OutOfPlaneSite::getWeightCross,1,1,1,1,0,1,0,0
OpenMM::OutOfPlaneSite::OutOfPlaneSite,1,1,1,1,0,1,0,0
OpenMM::periodicDifference,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::addTorsion,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::getNumTorsions,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::getTorsionParameters,2,2,3,1,1,2,0,0
OpenMM::PeriodicTorsionForce::PeriodicTorsionForce,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::PeriodicTorsionInfo::PeriodicTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::PeriodicTorsionInfo::PeriodicTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForce::setTorsionParameters,2,2,3,1,1,2,0,0
OpenMM::PeriodicTorsionForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::PeriodicTorsionForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::PeriodicTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceImpl::~PeriodicTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::PeriodicTorsionForceProxy::PeriodicTorsionForceProxy,1,1,1,1,0,1,0,0
OpenMM::PeriodicTorsionForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::Platform::contextCreated,1,1,1,1,0,1,0,0
OpenMM::Platform::contextDestroyed,1,1,1,1,0,1,0,0
OpenMM::Platform::createKernel,2,2,2,1,1,2,0,0
OpenMM::Platform::findPlatform,4,4,5,1,2,6,1,0
OpenMM::Platform::getContextImpl,1,1,1,1,0,1,0,0
OpenMM::Platform::getContextImpl,1,1,1,1,0,1,0,0
OpenMM::Platform::getDefaultPluginsDirectory,2,2,2,1,1,2,0,0
OpenMM::Platform::getNumPlatforms,1,1,1,1,0,1,0,0
OpenMM::Platform::getOpenMMVersion,1,1,1,1,0,1,0,0
OpenMM::Platform::getPlatform,1,1,1,1,0,1,0,0
OpenMM::Platform::getPlatformByName,3,3,3,3,2,3,0,0
OpenMM::Platform::getPlatforms,1,1,1,1,0,1,0,0
OpenMM::Platform::getPropertyDefaultValue,2,2,2,1,1,2,0,0
OpenMM::Platform::getPropertyNames,1,1,1,1,0,1,0,0
OpenMM::Platform::getPropertyValue,1,1,1,1,0,1,0,0
OpenMM::Platform::loadPluginLibrary,1,1,1,1,0,1,0,0
OpenMM::Platform::loadPluginsFromDirectory,6,6,6,1,3,9,1,0
OpenMM::Platform::registerKernelFactory,1,1,1,1,0,1,0,0
OpenMM::Platform::registerPlatform,1,1,1,1,0,1,0,0
OpenMM::Platform::setPropertyDefaultValue,3,3,3,3,2,3,0,0
OpenMM::Platform::setPropertyValue,1,1,1,1,0,1,0,0
OpenMM::Platform::supportsKernels,3,3,3,3,2,3,0,0
OpenMM::Platform::~Platform,3,3,3,1,1,4,1,0
OpenMM::RBTorsionForce::addTorsion,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::getNumTorsions,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::getTorsionParameters,2,2,3,1,1,2,0,0
OpenMM::RBTorsionForce::RBTorsionForce,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::RBTorsionInfo::RBTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::RBTorsionInfo::RBTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForce::setTorsionParameters,2,2,3,1,1,2,0,0
OpenMM::RBTorsionForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::RBTorsionForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::RBTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceImpl::~RBTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::RBTorsionForceProxy::RBTorsionForceProxy,1,1,1,1,0,1,0,0
OpenMM::RBTorsionForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::RealVec::cross,1,1,1,1,0,1,0,0
OpenMM::RealVec::dot,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator OpenMM::Vec3,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator*,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator*=,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator+,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator+,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator+=,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator-,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator-,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator-=,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator/,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator/=,1,1,1,1,0,1,0,0
OpenMM::RealVec::operator[],1,1,2,1,0,1,0,0
OpenMM::RealVec::operator[],1,1,2,1,0,1,0,0
OpenMM::RealVec::RealVec,1,1,1,1,0,1,0,0
OpenMM::RealVec::RealVec,1,1,1,1,0,1,0,0
OpenMM::RealVec::RealVec,1,1,1,1,0,1,0,0
OpenMM::ReferenceApplyAndersenThermostatKernel::execute,1,1,1,1,0,1,0,0
OpenMM::ReferenceApplyAndersenThermostatKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::ReferenceApplyAndersenThermostatKernel::ReferenceApplyAndersenThermostatKernel,1,1,1,1,0,1,0,0
OpenMM::ReferenceApplyAndersenThermostatKernel::~ReferenceApplyAndersenThermostatKernel,2,2,2,1,1,2,0,0
OpenMM::ReferenceApplyConstraintsKernel::apply,1,1,1,1,0,1,0,0
OpenMM::ReferenceApplyConstraintsKernel::applyToVelocities,1,1,1,1,0,1,0,0
OpenMM::ReferenceApplyConstraintsKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::ReferenceApplyConstraintsKernel::ReferenceApplyConstraintsKernel,1,1,1,1,0,1,0,0
