hash,time,message
62a83f8,Mon Apr 26 21:35:08 2010,Optimized OpenCL version of CCMA
e1a9418,Mon Apr 26 18:58:49 2010,Fixed compilation error under Windows
bd42d03,Fri Apr 23 22:55:18 2010,Fixed bug in Langevin integration when used with constraints
906a35f,Fri Apr 23 16:55:44 2010,Removed ALREADY_MODIFIED_PATH variable in gpu sniffer link stanza  which I am pretty sure would not have worked as desired.
f241d05,Fri Apr 23 16:51:44 2010,Modified link path in platforms/cuda/CMakeLists.txt to increase likelihood that CUDA_HAVE_GPU flag will be set.
4a401e7,Fri Apr 23 00:38:29 2010,Fixed threading bug in CM motion removal
39fd6eb,Thu Apr 22 21:03:16 2010,Bug fix
fee019b,Thu Apr 22 20:25:39 2010,Converted OpenCL platform to use improved Langevin integrator
8725ced,Thu Apr 22 00:38:21 2010,Converted Cuda platform to use improved Langevin integrator
15a8478,Thu Apr 22 00:30:33 2010,Fixed compilation error on Windows
75acdad,Wed Apr 21 23:48:20 2010,Converted reference implementation of Langevin integrator to use a different algorithm
7f486d6,Wed Apr 21 19:39:53 2010,Fixed compilation error under Windows
f7c92bb,Wed Apr 21 00:37:42 2010,Install directory now looks much more like actual OpenMM releases.
1cb9e18,Tue Apr 20 23:51:50 2010,Fixed error under Nvidia's OpenCL
809c130,Tue Apr 20 23:50:50 2010,Fixed error in CMake file
86fc300,Tue Apr 20 21:25:25 2010,Started making some improvements to installer behavior. Including installing Test<Platform>HarmonicBondForce tests.
14125aa,Tue Apr 20 20:15:36 2010,Fixed bugs in OpenCL CustomHbondForce
f2012ad,Tue Apr 20 18:25:54 2010,Fixed compilation error
374676c,Tue Apr 20 18:16:46 2010,Workaround for AMD OpenCL bug: FFT can work with a smaller number of threads per work group
ae36b28,Mon Apr 19 16:32:10 2010,Added parenthesis workaround for using std::min/max on Windows  to prevent compile error.
86f95f4,Mon Apr 19 16:14:19 2010,"Default building of CUDA free energy plugin to ""OFF"" if cuda was not found."
754e66d,Mon Apr 19 15:58:29 2010,Added modern findpackagehandlestandardargs technique to FindCUDA.cmake  to permit configuration on machine with no cuda installed.
a5e272e,Fri Apr 16 23:51:50 2010,min()  max()  and abs() can appear in expressions
5bca8d1,Fri Apr 16 22:07:38 2010,Fixed bug when a system involved multiple nonbonded forces (bug 1080)
06a2054,Fri Apr 16 17:44:16 2010,Changed link line for gpu sniffing program so it works on Windows with new single FindCuda location.
abc4a81,Thu Apr 15 21:09:36 2010,More changes to get cuda build working on t0.simtk.org with just the one FindCUDA.cmake.
e706d71,Wed Apr 14 23:34:22 2010,OpenCL version of CustomHbondForce now supports exclusions
6ba9a15,Wed Apr 14 21:16:45 2010,OpenCL version of CustomHbondForce is now complete (except for exclusions)
68c89df,Wed Apr 14 18:07:23 2010,Refactored cmake build system to use just one FindCUDA.cmake  under cmake_modules subdirectory  based on the FindCUDA.cmake that was in the platforms/cuda/cuda-make directory. Setting of CUDA_NVCC_FLAGS is now in top-level CMakeLists.txt  in case I ever figure out how to get this working with the cmake 2.8 installed system version of FindCUDA.cmake. Before this change  there were three separate FindCUDA.cmake areas.  Now there is just one.
6768d04,Sat Apr 10 00:33:51 2010,Optimizations to the CUDA implementation of CCMA
c961d45,Fri Apr 9 21:35:30 2010,Default CMAKE_BUILD_TYPE to Release  not Debug
4de1df0,Fri Apr 9 20:15:33 2010,Fixed bug in CCMA convergence detection
2eaa120,Fri Apr 9 18:20:51 2010,Eliminated a compilation warning
1d0193e,Fri Apr 9 18:11:32 2010,Restructured CCMA code to work on Fermi boards
5301b9c,Thu Apr 8 22:49:41 2010,Fixed bug in writing forces to global memory (see bug 1080)
fac4150,Thu Apr 8 00:26:16 2010,Optimization: reduced the number of thread blocks
e360f3f,Wed Apr 7 22:47:51 2010,Added newlines to eliminate compiler warnings
51bf5ee,Wed Apr 7 18:51:13 2010,"Added ""explicit"" keyword to constructors for several API classes."
066cfd6,Wed Apr 7 00:27:07 2010,Fixed threading bug in PME
d6ad643,Tue Apr 6 21:35:29 2010,Bug fix
536ebaf,Tue Apr 6 17:31:52 2010,Bug fix
2db43ea,Mon Apr 5 23:13:14 2010,Modified pForce4a -> pForce4
aeb5dc6,Mon Apr 5 18:39:00 2010,Bug fix on ATI processors
b97ff25,Thu Apr 1 19:02:41 2010,All platforms now handle nonbonded exceptions in a consistent way (they ignore cutoffs and periodic boundary conditions).  Also started OpenCL implementation of CustomHbondForce.
ca63e6d,Wed Mar 31 21:26:14 2010,Fix allocation of shared memory for shake kernels
8868141,Tue Mar 30 18:01:58 2010,Fixed compilation errors under AMD's OpenCL
7482534,Tue Mar 30 16:35:27 2010,Fixed bug processing exclusions with Ewald (bug 1085)
22736b0,Mon Mar 29 21:34:46 2010,Fixed compilation error under some versions of gcc
b9075ab,Fri Mar 26 23:20:39 2010,Throw an exception if the user includes a GBSAOBCForce but no NonbondedForce (bug 1083)
26721ca,Fri Mar 26 21:13:22 2010,Bug fix
845050d,Fri Mar 26 20:02:38 2010,Optimization (consolidated two SHAKE related kernels into one)
08f5235,Thu Mar 25 23:01:26 2010,Reduced number of force buffers for GBSA
f5ea829,Thu Mar 25 22:33:47 2010,Optimization (clear the force and Born sum buffers in a single kernel)
2cb112f,Thu Mar 25 00:44:25 2010,Optimization (reduce bank conflicts)
9ecb179,Wed Mar 24 18:46:47 2010,Updated nvcc flags for CUDA 3.0
8196dbf,Wed Mar 24 00:28:00 2010,Removed staticTarget
6c47fdc,Wed Mar 24 00:27:21 2010,Comment back in ccma loop
26bf988,Tue Mar 23 17:29:39 2010,Added static target
2b581bf,Mon Mar 22 23:20:04 2010,Makes Fermi more less work...
2f1c953,Mon Mar 22 21:33:45 2010,
c85128a,Mon Mar 22 21:17:48 2010,
734d5d6,Mon Mar 22 16:50:21 2010,
a409f0e,Fri Mar 19 20:36:59 2010,Update thread counts for Fermi-board
80c69c9,Fri Mar 12 23:41:57 2010,Added collinear atoms test
18ee451,Thu Mar 11 21:58:04 2010,Change Fortran wrapper building script (wrappers/FortranWrapper_Header.xslt) to add line breaks between function and subroutine arguments.  This was needed to keep lines under 132 characters in length
ef7ce02,Tue Mar 9 18:30:49 2010,Changed std::fabs to std::abs in AssertionUtilities.h to avoid compile ambiguity error on Windows with TestReferenceCustomHbondForce
be137f9,Fri Mar 5 22:17:39 2010,Redesigned CustomHbondForce to be more general
45c2313,Fri Mar 5 01:40:28 2010,Increased number of thread blocks
00b5aa4,Thu Mar 4 21:25:17 2010,Bug fixes
cdec19f,Wed Mar 3 00:38:20 2010,Bug fix: fields were not being initialized
8d0d1d1,Wed Feb 24 16:15:38 2010,Downgraded recent cmake changes to ghastly compliance with cmake 2.4  for the benefit of the simtk dart server.
6109242,Tue Feb 23 22:33:46 2010,"Modified Cuda FreeEnergy plugin to use a different windows export macro than main openmm library and cuda library. Modified CUDA_NVCC_FLAGS to be consistent with Peter's latest version in all three locations they are defined. Added ""-Xcompiler '/MD'"" to CUDA_NVCC_FLAGS on Windows to avoid link error in Cuda FreeEnergy plugin."
036c3ff,Tue Feb 23 21:34:41 2010,Bug fix (bug 1051)
140081e,Tue Feb 23 19:47:05 2010,Implemented CustomHbondForce  including reference implementation.
9fbbe18,Fri Feb 19 19:43:10 2010,Avoid doing CudaFreeEnergy tests when no cuda GPU is available. Export CudaFreeEnergyKernelFactory symbols to avoid link error in test program.
bb64d13,Fri Feb 19 17:28:11 2010,Less debugging messages when building GPU sniffer.
c6ccb34,Fri Feb 19 02:02:14 2010,Corrected to avoid CUDA tests when cuda-enabled GPU is not present on Windows
83889f1,Fri Feb 19 01:32:54 2010,Added some cmake to avoid running CUDA tests on non-gpu machines. So far tested only on GPU-having windows machine.
f61903c,Fri Feb 12 19:36:01 2010,Generated PDF for updated user guide
b91b946,Fri Feb 12 19:28:53 2010,Updated entries in validation tables
16ea7c7,Thu Feb 11 01:14:29 2010,Test cases which may occasionally fail say so in the error message.
172f875,Wed Feb 10 19:40:25 2010,Updated manual for 1.1.
d88141d,Wed Feb 10 19:31:21 2010,Added support for exporting validation methods for Window's builds
5be64ea,Wed Feb 10 19:25:36 2010,Remove NML plugin subtree.
d20a82d,Wed Feb 10 19:19:01 2010,Export symbol gpuSetPeriodicBoxSize for Cuda FreeEnergy plugin on windows. Turn default to ON for nightly building Cuda FreeEnergy plugin  since it is desired for pyopenmm release.
7443cea,Wed Feb 10 18:56:33 2010,Added an include that was required by some compilers
65d94e0,Wed Feb 10 18:45:11 2010,Removed reference to a file that doesn't exist anymore
a34610d,Wed Feb 10 18:33:44 2010,BrownianIntegrator scales the friction coefficient by the mass
e0821a8,Wed Feb 10 01:31:16 2010,Removed some obsolete code
7009952,Tue Feb 9 23:51:49 2010,Accumulation of Born force was incorrect in USE_OUTPUT_BUFFER_PER_WARP block w/ cell coordinates  x != y
0a5680a,Tue Feb 9 19:39:15 2010,Added in Cuda FreeEnergy plugin CUDA_INCLUDE_DIRECTORIES entry to find windowsExportCuda.h. Still doesn't build on windows  but might help with linux (todo next)
62b6681,Mon Feb 8 19:32:21 2010,Cast exponent in pow() function to RealOpenMM  to avoid overload ambiguity error on Windows when RealOpenMM is defined as double.
55873e4,Mon Feb 8 17:16:14 2010,Created separate windows export macro for Cuda plugin. Exported some symbols from Cuda plugin  for use by external NML plugin.   cudaOpenMMInitializeIntegration  gpuSetConstants  CudaPlatform   (but I couldn't figure out how to export kGenerateRandoms) Also turned off TestRandomCuda on Windows  since it always fails and makes the dashboard look bad. Renamed InitializeIntegration method to cudaOpenMMInitializeIntegration  now that symbol is being exported.
a37f4b7,Sat Feb 6 01:07:03 2010,Throw an exception if the cutoff distance is greater than half the box size (bug 1023)
82554f1,Sat Feb 6 00:16:58 2010,Increased the tolerance on two tests that started failing when we switched the reference platform to double precision
74c3def,Sat Feb 6 00:10:03 2010,Implemented CCMA for OpenCL platform
cd8bf0f,Fri Feb 5 21:50:28 2010,Windows complains about ambiguity is pow() arguments now that we are using double
96db6b1,Fri Feb 5 00:29:11 2010,Bug fix in CustomAngleForce
f6b12a6,Thu Feb 4 23:58:21 2010,Custom force mods
c29a332,Thu Feb 4 18:06:53 2010,Removed methods w/ hardwired float definitions
44b2629,Wed Feb 3 20:23:50 2010,Fixed bug in AndersenThermostat
160a491,Wed Feb 3 20:23:28 2010,Reference platform uses double precision
08a1414,Tue Feb 2 22:17:55 2010,Inactivated blocks '#if RealOpenMMType == 2' Associated code will be removed once confirmed deletions do not break builds
d0bf8a0,Tue Feb 2 21:47:00 2010,Updated to allow compilation in both float & double Code surrounding 'RealOpenMMType == 0' will be removed once confirmed free-energy plugin code does not break
a072c11,Tue Feb 2 18:30:16 2010,Created OpenCL implementation of CustomTorsionForce
35c6714,Tue Feb 2 01:23:49 2010,Created CUDA implementation of CustomTorsionForce
bce0513,Sat Jan 30 01:32:25 2010,Created CustomTorsionForce  including reference implementation
4af689c,Sat Jan 30 00:08:04 2010,Created OpenCL version of CustomAngleForce
eac5097,Fri Jan 29 23:15:47 2010,Yet another fix to nvcc flags
99aad67,Fri Jan 29 23:14:19 2010,Created CUDA version of CustomAngleForce
881df1a,Fri Jan 29 01:49:22 2010,Created CustomAngleForce  including reference implementation
db44ff5,Thu Jan 28 23:39:17 2010,Fixed incorrect nvcc flags
0cb8777,Thu Jan 28 23:30:11 2010,Bug fix
e856650,Thu Jan 28 01:46:23 2010,Changed default nvcc flags to support compute level 2.0
7c22f61,Thu Jan 28 00:31:35 2010,Turn off default building of NML plugin  especially while I move the plugin to its own project. This change might also simplify pyopenmm nightly test issues.
9c1a266,Wed Jan 27 22:06:24 2010,Fixed thread synchronization bug
a5e3869,Wed Jan 27 19:40:59 2010,Fixed thread synchronization bug
b1a2221,Tue Jan 26 22:39:07 2010,Implemented PME for OpenCL platform
3a38084,Thu Jan 21 19:35:53 2010,Added #include <cstdlib> to header files so would work with gcc 4.4.2.  Also changed includes of stdlib.h and string.h to cstdlib.h and cstring.h
6c54253,Wed Jan 20 21:58:49 2010,Created OpenCL sorting algorithm
0707390,Wed Jan 20 21:01:29 2010,
f2f2959,Tue Jan 19 19:16:11 2010,Fixed a compilation error caused by another recent CMake change
7c26b1c,Tue Jan 19 18:23:42 2010,"Preemptively added OPENMM_EXPORT to registerPlatforms() declaration of OpenCL platform  for the day when we try it on Windows. Added ""-isysroot /Developer/SDKs/MacOSX10.5.sdk -mmacosx-version-min=10.5"" to Mac compile flags  to possibly help run on Leopard."
338729a,Tue Jan 19 18:08:38 2010,Chris begged me to check this in  so this adds the missing OPENMM_EXPORT to the Cuda platform's registerPlatforms method.
ed1049c,Sat Jan 16 01:16:10 2010,Fixed errors in manual
3f11ad2,Sat Jan 16 00:24:21 2010,Fixed compilation error under Windows
0f672ff,Fri Jan 15 01:41:06 2010,Fixed incorrect date in Lepton manual
4bfeb73,Fri Jan 15 01:39:28 2010,Created PDF versions of OpenMM and Lepton manuals
b14289a,Fri Jan 15 01:30:57 2010,Updated table of contents
3631f89,Fri Jan 15 01:27:11 2010,Updated Tables 8.3 and 8.4
36e64c6,Thu Jan 14 23:22:57 2010,Added tips for building from source on Snow Leopard Macs
5403605,Thu Jan 14 22:28:54 2010,Redid GBVI equations  redid Table 8.1
390b73f,Thu Jan 14 21:19:01 2010,Added computation  of average relative delta
347c5d8,Thu Jan 14 21:18:30 2010,Updated manual for Lepton 1.1.
1e8f150,Thu Jan 14 00:31:09 2010,Minor additions and corrections to the manual
cc85996,Wed Jan 13 23:46:52 2010,Updated Validation Section and added GBVI theory section
7c35e41,Wed Jan 13 20:54:52 2010,Another attempt at getting device selection to work correctly on all platforms
ebfcfe2,Wed Jan 13 20:01:22 2010,Don't test for interaction flags on platforms where we don't use them.
dec115d,Wed Jan 13 20:00:34 2010,Fixed a compilation error under Linux
a163706,Wed Jan 13 19:54:50 2010,cudaThreadExit() was not being called  which caused failures on some platforms
030ef27,Wed Jan 13 18:22:04 2010,Remove unused methods
074f6b3,Wed Jan 13 00:48:24 2010,Fixed an incorrect hardcoded path.
1980f05,Wed Jan 13 00:41:50 2010,Rename Obc force to be consistent w/ manual name
199e3e3,Wed Jan 13 00:12:50 2010,Incorporate apple-specific OpenCL include directory from the other FindOpenCL.cmake in the platforms/opencl CMakeLists.txt file. TODO - in future use only one FindOpenCL.cmake file.
3f315a1,Tue Jan 12 21:37:21 2010,Throw an exception if the user tries to use PME on OpenCL
6ccf616,Tue Jan 12 19:34:50 2010,Removed Brook platform
82e0bd2,Tue Jan 12 01:14:05 2010,Added average delta to output
6bbef60,Tue Jan 12 00:51:02 2010,OpenCL kernels are now stored into a C++ class at build time rather than installing them as text files.
f38f956,Tue Jan 12 00:46:00 2010,Fix for calculation of RB angle
172d41e,Sat Jan 9 01:26:23 2010,Can't use 'cross' as a variable name since that is a builtin function name
211042a,Sat Jan 9 00:40:39 2010,Add updated platform support for the Khronos approved ICD model so AMD and newer Nvidia drivers on Windows/Linux will work.  Haven't tested Apple
4a6d553,Thu Jan 7 19:42:25 2010,Updated Users Guide for version 1.0.
d8d7075,Wed Jan 6 22:58:44 2010,Updated Doxygen comments to specify units in a more consistent way
a39126a,Wed Jan 6 00:40:18 2010,Fixed compilation warnings under Windows
5353984,Tue Jan 5 23:18:35 2010,Fixed compilation warnings under Windows
c553fe6,Tue Jan 5 21:01:00 2010,Updated doxygen comments to reflect that erf() and erfc() can appear in expressions
a46c15a,Tue Jan 5 01:33:26 2010,Improvements to Doxygen generation
5c24a61,Tue Jan 5 00:33:08 2010,erf() and erfc() can appear in expressions
8af0ac1,Mon Jan 4 23:42:32 2010,Fixed bugs in OpenCL CustomGBForce
bd9b78b,Wed Dec 23 23:48:24 2009,Fixed compilation errors under Windows
84819ed,Tue Dec 22 03:01:41 2009,Patched large memory leak in Context cleanup for OpenCL platform.
985da46,Sat Dec 19 01:57:26 2009,Created non-Nvidia-specific kernels for CustomGBForce (not yet fully debugged)
d837b44,Fri Dec 18 21:55:33 2009,Fixed problems finding OpenCL location
48acdae,Fri Dec 18 19:54:53 2009,Fixed compilation warnings on Windows
c5c8abd,Fri Dec 18 18:38:24 2009,Fixed memory errors reported by Valgrind
3e0925f,Fri Dec 18 01:36:21 2009,Bug fixes
8316aba,Thu Dec 17 22:54:23 2009,Completed OpenCL FFT
7901ce2,Thu Dec 17 21:07:28 2009,Implementing FFT for OpenCL
d21bf41,Wed Dec 16 22:51:13 2009,Fixed uninitialized value problem with setting box vectors.  This caused sporadic multithreading issues on Linux platforms.
1e216bb,Tue Dec 15 20:01:28 2009,Improved accuracy of torsions for small angles in CUDA and OpenCL platforms
7d70c82,Tue Dec 15 18:41:37 2009,Default to build OpenCL only on Mac for now
38f8b69,Fri Dec 11 23:44:16 2009,Fixed bug in wrapping references to enumerations
042ab1a,Fri Dec 11 22:33:48 2009,Use a consistent (and more accurate) value for electric constant everywhere.  Also cleaned up handling of constants and units in various places.
2f92193,Fri Dec 11 01:31:23 2009,Fixed compilation warnings on Windows
3f24831,Fri Dec 11 01:12:07 2009,Hopefully improved the accuracy of torsion calculations
15a9201,Fri Dec 11 00:02:04 2009,Fixed errors in API wrapper generation
803b867,Thu Dec 10 21:38:39 2009,Optimizations to expression processing in CustomGBForce
f11a6ae,Thu Dec 10 19:08:10 2009,Fixed bugs in OpenCL implementation of CustomGBForce
09777f8,Thu Dec 10 01:35:43 2009,Continuing OpenCL implementation of CustomGBForce
bed943b,Wed Dec 9 19:15:21 2009,Increased the allowed size of custom expressions.  Also fixed one failing test case.
7eec493,Wed Dec 9 01:38:28 2009,Continuing OpenCL implementation of CustomGBForce
9ed2c87,Tue Dec 8 19:54:57 2009,Continuing OpenCL implementation of CustomGBForce
a966a98,Sat Dec 5 01:47:54 2009,Continuing OpenCL implementation of CustomGBForce
51fc3bd,Sat Dec 5 00:54:47 2009,Beginnings of OpenCL implementation of CustomGBForce
